Fecha;Hora;"Gx Eólica
[MW]";"Gx. Geotérmica
[MW]";"Gx Hidráulica Pasada
[MW]";"Gx Hidráulica Embalse
[MW]";"Gx Solar
[MW]"
29-06-2021;19;184,7020128;47,1532;229,4956951;2278,27934;26,46242908
29-06-2021;20;183,1270506;47,8731;234,1674209;2335,1558;0,281913449
29-06-2021;21;61,00405092;48,0436;240,8036633;2332,88872;0
29-06-2021;22;43,45347293;47,9101;235,6158777;2344,86468;0
29-06-2021;23;178,357;47,8683;230,4899055;2247,2575;0
29-06-2021;24;208,073;47,6837;230,3219481;2145,6705;0
30-06-2021;1;235,1801248;48,0873;216,3399255;1952,17428;0
30-06-2021;2;287,0594554;47,8943;212,4617206;1664,74082;0
30-06-2021;3;410,7950963;47,7007;211,7881885;1349,04582;0
30-06-2021;4;487,1343773;47,8187;213,3106015;1329,8417;0
30-06-2021;5;583,3962922;47,6589;213,230628;1307,32106;0
30-06-2021;6;641,0835383;47,6564;216,4223694;1334,76026;0
30-06-2021;7;636,9454181;47,527;215,1154224;1433,46976;0
30-06-2021;8;599,6312059;47,4958;213,9117273;1580,04106;62,51154782
30-06-2021;9;503,3744174;47,3376;214,6799493;1488,91658;1043,941571
30-06-2021;10;400,2551944;47,0554;212,8254684;1604,59804;2094,709024
30-06-2021;11;343,4068585;46,2071;215,7004977;1685,23788;2378,639319
30-06-2021;12;273,2061608;45,3824;210,8632787;1779,23924;2462,685851
30-06-2021;13;252,7558527;44,5615;213,9186846;1835,65022;2504,842692
30-06-2021;14;271,9077526;44,377;217,3507836;1727,5169;2515,714562
30-06-2021;15;441,2068695;44,4365;221,4775258;1674,72672;2508,964775
30-06-2021;16;484,5872326;44,3651;225,0335085;1737,20784;2433,876786
30-06-2021;17;471,4395692;44,8597;226,1898068;1939,30686;1879,583081
30-06-2021;18;393,9908889;45,8501;235,9489795;2199,9696;581,9227236
30-06-2021;19;377,1375625;46,5008;242,0512647;2410,25184;26,09457008
30-06-2021;20;349,4695173;47,2152;247,4376781;2407,49498;0,251942477
30-06-2021;21;305,0922864;47,7183;252,5274526;2228,35948;0
30-06-2021;22;341,4367765;48,1813;250,6635399;2237,38586;0
30-06-2021;23;372,0878049;48,027;250,4871753;2194,58824;0
30-06-2021;24;484,2994347;47,8112;243,3524308;1978,03564;0
01-07-2021;1;596,5171919;47,8104;229,2286701;1929,8544;0
01-07-2021;2;702,8216612;47,6234;224,4644849;1783,89478;0
01-07-2021;3;707,6693823;47,7736;221,4856682;1496,34002;0
01-07-2021;4;716,8211645;47,7405;224,9418473;1316,55974;0
01-07-2021;5;674,093166;47,6092;225,9015792;1284,13406;0
01-07-2021;6;613,8946188;47,5617;222,9563174;1430,31202;0
01-07-2021;7;653,0074563;47,6914;222,181121;1617,61176;0,119127564
01-07-2021;8;725,4945779;47,602;223,2888089;1755,69806;59,58613853
01-07-2021;9;738,6789903;47,5154;227,2056938;1689,85026;1043,853277
01-07-2021;10;652,908236;46,8457;233,2834893;1637,13142;2120,267881
01-07-2021;11;555,6754704;45,297;240,7445809;1754,44062;2442,649937
01-07-2021;12;728,812077;44,0746;248,1384628;1614,052;2536,19712
01-07-2021;13;976,5075459;43,3911;251,8764154;1494,69828;2621,99738
01-07-2021;14;1141,085532;43,1638;252,174565;1441,00614;2680,442567
01-07-2021;15;1082,368333;43,9997;249,9432071;1544,06242;2702,231418
01-07-2021;16;1128,3749;44,2728;251,9564024;1664,84402;2594,281577
01-07-2021;17;1420,640002;44,7148;238,9300034;1680,40566;1981,269963
01-07-2021;18;1432,719924;45,7498;254,1218151;1987,11862;583,858505
01-07-2021;19;1182,590382;46,3079;237,237451;2118,7356;24,62150208
01-07-2021;20;1269,328473;47,178;263,6524756;2145,1212;0,313008681
01-07-2021;21;1106,478094;34,9547;264,0671086;2361,18022;0
01-07-2021;22;1150,287607;33,7841;262,7207828;2292,12334;0
01-07-2021;23;1206,523457;48,3154;260,028367;2113,39506;0
01-07-2021;24;1130,164631;47,897;236,1719508;2046,83454;0
02-07-2021;1;933,3756368;47,9313;225,104655;1690,3885;0
02-07-2021;2;799,8878293;47,6885;220,8278705;1507,926;0
02-07-2021;3;944,6762895;47,6646;229,2915711;1366,235;0
02-07-2021;4;981,3674334;47,8537;231,1850241;1174,9825;0
02-07-2021;5;1115,046384;47,6095;234,2566651;1135,435;0
02-07-2021;6;1180,527912;47,8205;232,5502918;1117,7275;0
02-07-2021;7;1279,03462;47,6834;231,8262649;1092,619;0,11882353
02-07-2021;8;1278,568953;47,5547;232,0448169;1291,6475;61,8090099
02-07-2021;9;1188,564968;47,6127;239,8758952;1425,599;1052,06536
02-07-2021;10;1000,364618;47,0532;238,1054588;1402,497;2296,041681
02-07-2021;11;974,2830401;44,9259;239,1781539;1321,887;2646,412058
02-07-2021;12;888,0200662;44,0104;237,8210053;1312,685;2668,528048
02-07-2021;13;975,3109387;43,3049;237,9646577;1344,8115;2672,585889
02-07-2021;14;1127,886408;43,8781;237,8454226;1293,5565;2711,989621
02-07-2021;15;1418,944135;43,9287;239,0855664;1233,328;2702,88376
02-07-2021;16;1550,60799;43,9401;240,0502223;1428,832;2609,830021
02-07-2021;17;1624,875976;44,986;245,8542806;1597,565;1985,194629
02-07-2021;18;1631,140747;45,6941;247,3285288;1981,8125;596,7521609
02-07-2021;19;1793,664819;46,5193;255,6912926;2059,934;28,89036421
02-07-2021;20;1635,672234;47,2584;261,4499568;2118,6185;0,301834947
02-07-2021;21;1253,295098;48,5157;263,2812414;2162,6375;0
02-07-2021;22;1032,872685;48,8875;261,0885872;1896,24;0
02-07-2021;23;1053,858445;48,8139;264,0443684;1892,3325;0
02-07-2021;24;1081,862579;48,7878;254,5068109;1747,4345;0
03-07-2021;1;1183,217022;48,745;246,297423;1277,4565;0
03-07-2021;2;1080,565613;48,7839;246,5762211;1186,765;0
03-07-2021;3;1067,395712;48,5967;242,9149977;1112,208;0
03-07-2021;4;1159,279282;48,3134;246,2682386;1034,7855;0
03-07-2021;5;1227,071844;48,3817;246,2874707;948,506;0
03-07-2021;6;1091,625742;48,31;242,8660595;989,9975;0
03-07-2021;7;995,4310577;48,2405;239,191688;1220,21;0
03-07-2021;8;1032,228954;48,3829;235,308017;1301,908;64,72104535
03-07-2021;9;1020,590892;48,4014;229,9445953;859,531;1037,775042
03-07-2021;10;843,4550813;46,4575;216,7100412;801,068;2148,987106
03-07-2021;11;767,9518681;44,7851;218,5897877;815,722;2486,51095
03-07-2021;12;758,9141668;44,0996;216,7649438;794,5015;2542,830517
03-07-2021;13;769,4186249;43,7368;217,0450269;745,5765;2558,593016
03-07-2021;14;809,4409283;43,2062;215,2995599;734,0135;2590,713415
03-07-2021;15;897,0591626;43,1124;221,9224641;712,7335;2594,737044
03-07-2021;16;837,8170959;43,7535;232,0562514;742,7955;2491,797413
03-07-2021;17;748,8707358;31,669;237,5371831;972,2565;1876,505949
03-07-2021;18;550,7626271;23,4681;251,6662075;1868,6005;557,1236984
03-07-2021;19;377,7138704;24,0421;254,639059;2835,974;26,98744454
03-07-2021;20;274,9930957;42,1165;264,1974728;2863,246;0,341962171
03-07-2021;21;336,5046471;47,4549;263,2288428;2691,005;0
03-07-2021;22;360,1390578;47,6198;260,4939217;2419,7055;0
03-07-2021;23;342,2239569;48,5062;256,9948353;2305,257;0
03-07-2021;24;241,2829353;48,534;252,2288976;2256,057;0
04-07-2021;1;243,1224005;48,3716;243,9748072;1919,34568;0
04-07-2021;2;314,0508004;47,8873;241,8455163;1561,60454;0
04-07-2021;3;254,5619728;48,0151;239,8914624;1347,2409;0
04-07-2021;4;258,1351416;48,2644;243,1250118;1302,59598;0
04-07-2021;5;268,0825556;48,0149;241,966331;1290,90682;0
04-07-2021;6;267,5049588;48,2317;241,9467693;1290,13384;0
04-07-2021;7;270,9595548;48,3644;241,8697057;1233,38476;0
04-07-2021;8;206,4821229;48,2306;236,018904;1293,9183;56,25744015
04-07-2021;9;190,6360898;48,343;233,0115085;952,77536;990,3969701
04-07-2021;10;146,3637593;47,4213;226,7919801;773,5311;2171,40336
04-07-2021;11;122,873171;45,0147;227,8994647;810,47518;2534,153234
04-07-2021;12;118,3950281;44,528;227,5019466;805,65208;2621,981065
04-07-2021;13;94,36851522;44,4258;226,6548225;817,03446;2629,13345
04-07-2021;14;96,97456588;45,244;224,7611704;823,7343;2628,969216
04-07-2021;15;151,2392548;45,9141;223,6177182;779,48216;2687,562602
04-07-2021;16;198,1544139;46,6319;224,4383154;777,17686;2509,952116
04-07-2021;17;251,6524587;47,9415;229,3188369;1021,19488;1905,577794
04-07-2021;18;274,5878327;49,0637;235,8344722;1872,13344;593,3554161
04-07-2021;19;168,9814535;49,7918;244,7810656;2754,9825;59,92400569
04-07-2021;20;104,4689855;50,1504;247,2178016;2926,25162;29,602041
04-07-2021;21;131,8721691;50,3131;246,4652934;2871,04394;29,60191787
04-07-2021;22;168,3360364;51,5634;244,1559171;2754,27826;29,60197142
04-07-2021;23;144,4687306;51,4153;234,3499966;2587,95766;29,60189853
04-07-2021;24;193,0176127;51,2634;228,6818858;2028,36712;29,60195582
05-07-2021;1;224,7777496;51,1401;225,5100331;1376,4437;29,60205716
05-07-2021;2;237,926505;51,0743;224,240029;1277,4574;29,60195188
05-07-2021;3;259,192;51,071;219,6478414;1083,8919;29,60193723
05-07-2021;4;322,5493453;50,9215;220,1713551;942,1775;29,6021125
05-07-2021;5;360,2460642;50,5971;218,3585655;885,4028;29,60182466
05-07-2021;6;374,6397377;50,9981;218,7352331;902,4597;29,601942
05-07-2021;7;373,5670282;50,8846;217,0841542;1112,766;29,60206916
05-07-2021;8;313,6744382;50,9727;217,5477214;1553,8724;87,3868226
05-07-2021;9;278,631979;50,8684;217,9269537;1495,7027;1050,26006
05-07-2021;10;249,3793627;49,6721;212,2219884;1389,7095;2215,001176
05-07-2021;11;210,2770116;46,9792;211,7752707;1500,0884;2602,144977
05-07-2021;12;197,3073929;45,9583;206,585076;1611,9707;2644,540264
05-07-2021;13;204,4801794;45,5536;216,7853352;1611,1242;2609,571235
05-07-2021;14;183,3938204;45,6213;219,8477507;1653,4777;2606,20154
05-07-2021;15;231,8067805;45,634;215,8698277;1476,3183;2616,55365
05-07-2021;16;321,0752498;32,812;218,3022969;1333,2145;2529,493532
05-07-2021;17;357,7976058;23,6482;225,7322177;1760,084;1880,250992
05-07-2021;18;343,2940917;36,9563;225,2427307;2070,5344;603,7157396
05-07-2021;19;262,7449493;48,701;219,5477214;2112,6681;53,14150984
05-07-2021;20;209,8555914;49,1146;223,0545032;2185,0783;29,6329399
05-07-2021;21;236,1252475;49,2718;230,010373;2217,9671;29,60186675
05-07-2021;22;223,7510756;49,5515;232,2648354;2203,6741;29,60185479
05-07-2021;23;266,8058512;50,7309;225,2713516;2237,7585;29,60195402
05-07-2021;24;296,62102;50,3488;218,6251799;2169,5807;29,6020662
06-07-2021;1;388,8326281;49,7681;215,4384052;1845,6452;29,60205208
06-07-2021;2;494,6320464;49,6225;210,2427258;1301,8983;29,60211507
06-07-2021;3;515,667316;50,4251;207,2429434;1053,6643;29,60209413
06-07-2021;4;519,9490176;50,4765;210,8443966;860,7004;29,60203128
06-07-2021;5;702,3966941;50,7241;197,4651543;808,4113;29,60194293
06-07-2021;6;729,8679044;49,9194;196,135703;812,2692;29,60203383
06-07-2021;7;649,1319867;50,8376;193,8113013;892,7493;29,60212834
06-07-2021;8;790,6259957;50,9607;205,1142518;1230,9484;110,2292836
06-07-2021;9;799,1746391;50,049;196,3709127;1251,7666;837,9051256
06-07-2021;10;749,0350122;48,5709;203,8854375;1408,1514;1614,533039
06-07-2021;11;673,9427959;48,5337;205,4503457;1512,8752;1958,107374
06-07-2021;12;622,0105766;48,1353;209,6537646;1620,2853;2271,760774
06-07-2021;13;577,1497759;47,1813;216,2737222;1490,0654;2463,131621
06-07-2021;14;505,3575696;46,6276;223,715995;1475,9155;2552,274376
06-07-2021;15;436,4834093;47,0681;228,7074047;1548,4883;2490,683729
06-07-2021;16;596,8096767;47,8598;234,7727245;1487,3297;2371,961036
06-07-2021;17;870,4683806;48,4018;236,5564556;1350,6624;1874,456942
06-07-2021;18;995,6935774;49,3174;232,2893378;1825,7952;547,7818021
06-07-2021;19;885,2186849;50,1099;232,6429144;2185,3149;61,17478942
06-07-2021;20;891,1385298;50,9846;240,257966;2204,9822;49,50508574
06-07-2021;21;844,9286707;51,1976;252,1060038;2093,22552;49,50199976
06-07-2021;22;941,5582452;51,2407;251,8911541;2261,00898;49,50193407
06-07-2021;23;1165,542957;51,2665;247,5450004;2209,10084;42,30199576
06-07-2021;24;1352,281371;51,8207;242,9422209;1793,73624;29,6020662
07-07-2021;1;1426,227564;51,4838;239,2396372;1093,0826;29,60194235
07-07-2021;2;1360,48577;51,2438;232,8761426;808,36356;29,60199742
07-07-2021;3;1340,565432;51,1374;226,5420162;801,41914;29,60189056
07-07-2021;4;1301,800267;51,3885;230,6097541;792,11392;29,60190272
07-07-2021;5;1238,993578;51,31;229,4280618;797,5586;29,60203417
07-07-2021;6;1240,23879;51,2146;230,3002627;801,4536;29,60202406
07-07-2021;7;1322,273011;51,2645;229,7189556;784,94838;29,60199807
07-07-2021;8;1333,247783;51,0827;237,0276634;860,43266;92,00586465
07-07-2021;9;1338,0975;50,9418;247,6912764;937,4892;1088,772721
07-07-2021;10;1263,340347;50,7859;245,3484469;1173,8848;2108,133119
07-07-2021;11;1097,070473;48,9477;246,4856519;1279,5044;2645,344734
07-07-2021;12;1074,848649;47,0846;250,2074109;1404,53;2709,216848
07-07-2021;13;989,5020266;46,0105;253,3739987;1303,6505;2650,473348
07-07-2021;14;977,3516177;46,1198;255,4263821;1227,2406;2692,067542
07-07-2021;15;1047,049979;46,0279;260,8004266;1322,508;2723,981684
07-07-2021;16;1096,185995;45,2015;265,4369803;1415,4799;2632,654023
07-07-2021;17;1400,410122;46,4364;270,835322;1473,4754;2058,294653
07-07-2021;18;1285,78464;47,6433;268,9253693;1655,0648;696,283913
07-07-2021;19;1136,601722;48,1119;271,7199386;1607,4762;75,28951516
07-07-2021;20;1057,739098;48,9425;274,8932809;1566,9387;49,44301808
07-07-2021;21;970,4477291;49,7466;283,8299856;1633,7666;49,42197999
07-07-2021;22;677,6584951;49,748;277,7338299;1703,8405;32,83195268
07-07-2021;23;627,5636234;49,0003;275,7742818;1688,8164;29,60205884
07-07-2021;24;598,740177;33,6176;270,6164092;1484,7773;29,60195273
08-07-2021;1;536,9015578;36,4316;264,1431097;1130,9953;29,6019633
08-07-2021;2;545,3118615;49,4201;257,2324897;907,9288;29,60193427
08-07-2021;3;449,5188962;49,4224;252,7937311;843,8584;29,60186834
08-07-2021;4;485,9737245;49,2924;255,8880829;822,0237;29,60195185
08-07-2021;5;473,3842485;49,2033;255,9909318;829,8543;29,60192332
08-07-2021;6;501,8098343;49,1213;255,3635256;831,4607;29,60195334
08-07-2021;7;436,7917156;49,3053;256,8768157;1155,9804;29,60203335
08-07-2021;8;362,0267045;49,4299;257,1838992;1481,4013;91,28165442
08-07-2021;9;414,119792;49,2161;261,5773264;1323,738;1111,76925
08-07-2021;10;487,2868016;48,8883;262,3853932;1174,6374;2326,080632
08-07-2021;11;560,519427;47,8456;267,1063811;953,1677;2710,531087
08-07-2021;12;555,5220119;46,8774;267,4221926;916,8636;2761,777816
08-07-2021;13;625,262891;45,8864;267,0519185;869,1524;2755,631744
08-07-2021;14;634,9745646;45,5731;265,9209013;812,0142;2769,799592
08-07-2021;15;835,5779351;45,6413;269,2454459;799,6956;2743,641758
08-07-2021;16;940,8873943;45,4254;273,6113625;817,9797;2619,738022
08-07-2021;17;954,9071327;47,0648;279,3205042;825,9388;2101,545053
08-07-2021;18;902,4932904;47,7285;279,0638082;1468,2231;673,9010761
08-07-2021;19;772,8774551;49,0062;282,835056;2142,8752;62,16984172
08-07-2021;20;680,5645469;49,0864;281,099446;2401,8747;49,50799522
08-07-2021;21;626,7619297;49,0802;273,366458;2388,1446;49,50188687
08-07-2021;22;610,3254806;49,6029;274,5613303;2385,863;49,50190085
08-07-2021;23;612,0026202;49,7952;269,4989702;2332,4905;49,50200133
08-07-2021;24;700,3297042;49,4917;269,0673256;1953,8933;48,20202955
09-07-2021;1;848,1553118;49,5398;289,1734458;1309,9085;29,60194365
09-07-2021;2;1010,166106;49,4673;286,3080856;818,3951;29,60189844
09-07-2021;3;1032,896815;49,4952;286,0529976;761,107;29,60199555
09-07-2021;4;953,8496827;49,5369;284,7747963;770,2687;29,60201461
09-07-2021;5;972,7268253;49,1206;285,17681;739,389;29,60200196
09-07-2021;6;958,8121592;49,3995;285,5148161;735,4368;29,60200989
09-07-2021;7;975,5217494;49,2145;284,5744118;823,5414;29,60195674
09-07-2021;8;1228,380572;48,7975;283,8908853;1013,5587;92,13199096
09-07-2021;9;1433,052331;48,3497;290,1948006;963,1548;1040,68929
09-07-2021;10;1480,99697;47,3014;285,266372;1150,6217;1964,283533
09-07-2021;11;1557,223126;43,4101;281,8519652;1263,9804;2440,712486
09-07-2021;12;1585,837076;24,1087;280,9698812;1189,291;2449,054902
09-07-2021;13;1450,927596;43,4131;287,5267606;1230,6276;2420,917966
09-07-2021;14;1534,73134;45,9807;286,4328703;1407,4344;2456,160422
09-07-2021;15;1441,927381;46,3044;288,9927876;1479,5256;2486,52803
09-07-2021;16;1596,412137;46,446;282,8829599;1443,77;2252,692945
09-07-2021;17;1632,612871;46,8257;286,3357043;1272,6325;1816,038063
09-07-2021;18;1777,100775;47,7512;289,9927021;1565,2168;571,7089948
09-07-2021;19;1646,33265;48,8544;290,3128271;1749,872;69,74226231
09-07-2021;20;1432,194094;49,4382;294,0240455;1864,6836;43,43192473
09-07-2021;21;1269,26401;49,3543;299,4479043;1909,1066;29,60198858
09-07-2021;22;1207,702186;49,4009;293,8090913;1900,5477;29,60193356
09-07-2021;23;1162,289189;49,7858;297,2494955;1998,9792;29,60190936
09-07-2021;24;1034,45655;49,8797;292,2027837;1875,4935;29,60202955
10-07-2021;1;783,7114104;49,6526;288,5711436;1653,1878;29,60189971
10-07-2021;2;685,6269995;49,7952;280,4106847;1500,618;29,60187478
10-07-2021;3;661,5824727;48,9265;275,7091372;1542,9707;29,60067804
10-07-2021;4;782,0471008;48,8941;274,5763112;1346,0481;29,60181442
10-07-2021;5;793,612515;48,9008;274,8557821;1233,6631;29,60179344
10-07-2021;6;856,3201602;49,2848;273,1780522;1158,9115;29,60185275
10-07-2021;7;927,208584;49,3757;270,5298694;1187,8419;29,6020798
10-07-2021;8;878,0390878;49,8931;274,3054031;1310,2566;97,03798742
10-07-2021;9;727,4476691;49,7955;281,312244;1043,8256;1034,958362
10-07-2021;10;541,8891832;48,5828;281,4594846;994,1612;2085,953584
10-07-2021;11;489,0014693;44,4525;281,816399;975,5255;2490,690126
10-07-2021;12;488,1793542;23,192;280,7474396;1063,1005;2575,575474
10-07-2021;13;646,2282652;23,0104;280,9568599;1025,7542;2676,637631
10-07-2021;14;883,2063996;42,6433;277,3877758;865,9606;2575,559766
10-07-2021;15;984,7853686;43,707;219,072184;866,4166;2566,21999
10-07-2021;16;1079,909591;44,808;181,8153116;835,6053;2412,999829
10-07-2021;17;1153,441664;29,8341;186,9770902;973,7103;1769,472895
10-07-2021;18;1100,258469;23,8734;184,2957291;1531,481;571,4395532
10-07-2021;19;1105,881422;40,3565;253,3798523;2358,9513;45,38931799
10-07-2021;20;934,6768251;47,5741;271,6377897;2613,0708;29,60484051
10-07-2021;21;849,9047646;49,0214;271,3295846;2670,126;31,00202998
10-07-2021;22;915,8266164;49,9286;274,8312497;2549,1662;49,50186678
10-07-2021;23;936,5997275;49,9744;279,1358372;2271,8597;49,50186302
10-07-2021;24;973,6776018;49,9347;271,3924264;1949,2234;49,50188864
11-07-2021;1;894,2901351;49,3979;270,8571737;1639,8865;31,0020309
11-07-2021;2;765,9414505;49,2854;271,2949649;1423,4196;29,6018178
11-07-2021;3;805,7134417;50,0268;271,2233;1305,205;29,6019787
11-07-2021;4;831,1867579;49,7418;269,943381;1202,3893;29,60193519
11-07-2021;5;880,3203422;49,8837;265,5102405;1046,2459;29,60199287
11-07-2021;6;886,8542465;49,7701;265,109567;1001,6639;29,60193012
11-07-2021;7;935,1891497;49,7528;265,2373828;1006,3573;29,60189231
11-07-2021;8;910,1889308;49,7897;264,9254394;1131,9301;91,81399058
11-07-2021;9;951,4512639;48,9814;260,8954096;793,796;891,8356472
11-07-2021;10;966,0971292;48,3401;255,6608816;807,8287;1891,331157
11-07-2021;11;1119,614125;46,9234;258,0734052;761,3962;2292,653192
11-07-2021;12;1061,323956;45,2636;255,6670874;798,2324;2492,697192
11-07-2021;13;979,6418436;44,8012;261,3756435;844,3075;2556,31324
11-07-2021;14;847,513022;44,9568;261,0736723;892,9843;2561,201609
11-07-2021;15;758,860858;44,4015;260,2514266;820,0346;2533,190866
11-07-2021;16;669,9302195;44,9508;264,5528365;801,047;2480,903971
11-07-2021;17;569,2345667;45,4601;267,5680066;1013,7044;1887,092392
11-07-2021;18;508,6527298;46,2899;266,6599916;1735,5916;590,1200566
11-07-2021;19;512,9115527;47,2649;267,8233273;2690,9141;53,16415054
11-07-2021;20;444,2946278;47,7334;272,2310337;2848,5868;29,60796734
11-07-2021;21;428,17027;48,0621;270,215675;2894,53;29,60205005
11-07-2021;22;558,1422597;48,5394;266,160945;2774,6981;29,60193972
11-07-2021;23;513,8634345;49,1716;263,0859245;2388,9534;29,60194448
11-07-2021;24;497,5328065;49,4597;260,5887947;1967,6756;29,60197834
12-07-2021;1;354,9590057;48,9822;256,2753287;1642,5793;29,60193365
12-07-2021;2;399,0664333;49,1392;254,3443659;1254,9562;29,6019286
12-07-2021;3;516,7091992;49,1553;252,0266128;928,7003;29,60196907
12-07-2021;4;587,5596226;49,5446;252,4612654;900,1234;29,60206215
12-07-2021;5;681,069589;49,7586;250,3023209;807,1107;29,60203352
12-07-2021;6;724,9746335;49,7165;245,5821568;799,5464;29,60208592
12-07-2021;7;695,5419331;49,3405;245,7242394;1089,3431;29,60198844
12-07-2021;8;665,7900027;49,4358;245,1009854;1718,0526;54,24322916
12-07-2021;9;652,7089193;49,0438;243,0283143;2178,8123;339,7999807
12-07-2021;10;525,8001981;48,7747;235,0067383;2701,674;646,0617025
12-07-2021;11;368,0679125;48,4197;230,2646077;2616,439;1208,175227
12-07-2021;12;351,8514956;47,3975;240,0429486;2431,7126;1565,816945
12-07-2021;13;387,9905874;46,496;246,1611798;2214,8044;1763,947586
12-07-2021;14;437,6131055;46,2295;245,9152446;2197,7299;1798,323957
12-07-2021;15;399,4188807;46,0738;251,4803325;2264,2591;1627,52223
12-07-2021;16;399,8039998;47,0626;251,8307534;2118,7691;1416,46104
12-07-2021;17;359,8698748;47,9555;252,0288726;1936,5824;1047,933172
12-07-2021;18;365,4977897;48,8558;252,8413686;2226,249;285,8118312
12-07-2021;19;284,32238;48,8188;250,8511906;2323,3575;36,09526573
12-07-2021;20;200,104158;49,5531;252,2803088;2224,8808;29,61785988
12-07-2021;21;175,0855836;49,5192;252,3612852;2141,3461;29,60205107
12-07-2021;22;224,3641451;49,6524;251,1875294;2036,347;29,60196874
12-07-2021;23;326,7391722;49,3314;248,1783603;1832,877;29,60188686
12-07-2021;24;373,7211652;49,764;246,0711836;1589,5597;29,60197776
13-07-2021;1;411,3177604;44,1664;236,8825798;1430,4841;29,60204619
13-07-2021;2;302,9663148;44,181;230,6892551;1230,3118;29,60193914
13-07-2021;3;332,3904895;44,1642;227,0956627;914,7963;29,60205939
13-07-2021;4;352,4938363;44,0744;229,6782968;856,1711;22,30191892
13-07-2021;5;339,6560936;44,2254;230,2427529;912,9908;0
13-07-2021;6;293,6706962;44,1965;229,2417272;1081,4481;0
13-07-2021;7;340,5106247;44,3038;228,4454701;1218,6168;0
13-07-2021;8;427,2767863;44,2957;229,1902178;1498,7027;31,67704848
13-07-2021;9;474,5643118;44,1512;230,8510696;1534,6582;621,2954599
13-07-2021;10;521,7581411;32,4997;231,2447127;1478,6186;1400,093384
13-07-2021;11;480,6083786;21,3751;230,5769571;1366,1842;1979,575329
13-07-2021;12;497,9939605;20,7085;229,1730212;1216,2963;2181,004796
13-07-2021;13;573,0088605;20,3591;230,4652972;1146,2373;2340,424271
13-07-2021;14;597,7866455;20,3486;228,9531936;1212,421;2409,330944
13-07-2021;15;766,5952649;20,1555;228,9297432;1204,6892;2278,183172
13-07-2021;16;855,2393469;20,339;235,3443995;1162,5639;2193,281776
13-07-2021;17;878,3389174;20,95;237,4431906;1234,1541;1682,329875
13-07-2021;18;929,8735216;21,3296;241,2184308;1706,9912;508,6674836
13-07-2021;19;907,1039783;21,5751;238,9296093;1992,6658;25,55422042
13-07-2021;20;804,0539862;21,5435;246,1743383;2237,5656;62,11106632
13-07-2021;21;724,4737902;36,3732;246,2024083;2313,4139;30,30195445
13-07-2021;22;735,0046607;41,407;240,1450968;2112,5541;0
13-07-2021;23;694,7793626;41,7392;235,1524502;2144,5075;0
13-07-2021;24;650,971125;42,4517;235,665403;2080,8138;0
14-07-2021;1;676,9046994;42,7784;225,3937181;1819,8194;0
14-07-2021;2;573,5191478;41,8992;221,806239;1371,5876;0
14-07-2021;3;590,3772242;41,6835;217,7444149;1106,9052;0
14-07-2021;4;611,8419655;41,8192;222,0550525;1003,3743;0
14-07-2021;5;497,704497;42,3492;221,2773975;945,3046;0
14-07-2021;6;424,3884157;42,6976;221,5632797;1067,4751;0
14-07-2021;7;398,8140085;42,4226;221,8520628;1107,8697;0,111581987
14-07-2021;8;403,3191522;41,9878;220,9315911;1382,0609;49,25567639
14-07-2021;9;341,1524531;41,3062;219,4905651;1476,7468;923,0675601
14-07-2021;10;363,1240113;39,601;219,3368325;1302,3301;2077,246097
14-07-2021;11;558,9038132;39,0603;214,4977112;1331,0443;2437,504539
14-07-2021;12;680,5373867;38,2962;210,9213042;1388,5553;2631,653204
14-07-2021;13;870,9110469;38,0909;224,9145367;1367,602;2643,260975
14-07-2021;14;1127,146532;38,3439;225,2637516;1251,3815;2535,194337
14-07-2021;15;1327,780447;38,0675;224,9143479;1097,1513;2596,508665
14-07-2021;16;1473,786385;38,4887;232,9037097;1012,5481;2463,258849
14-07-2021;17;1532,95838;39,2321;238,5957128;1199,2958;1931,085417
14-07-2021;18;1579,719457;40,5713;237,7345897;1431,1573;606,7031204
14-07-2021;19;1428,789715;40,6208;239,5583534;1796,0197;58,00365188
14-07-2021;20;1286,865055;42,2224;245,0045324;2210,9454;29,61467438
14-07-2021;21;1191,616542;43,0236;241,2468171;2152,5226;29,6020546
14-07-2021;22;887,3308197;42,9108;239,8205686;2233,6351;29,60201724
14-07-2021;23;815,3648224;42,7764;239,9983172;2231,4715;29,60201502
14-07-2021;24;825,9586963;42,5165;235,9807586;1900,0734;29,60196448
15-07-2021;1;770,3586267;42,5069;231,4417737;1454,1457;29,60208443
15-07-2021;2;759,9243811;42,6074;223,6607455;1194,9578;29,6019339
15-07-2021;3;777,6172979;42,9212;218,6084163;1098,3979;29,60198181
15-07-2021;4;644,9158865;42,8612;222,3983672;992,203;29,60204287
15-07-2021;5;556,1348643;43,0256;220,7108496;941,3005;29,62537903
15-07-2021;6;588,0902415;43,1999;220,6735598;797,5856;29,68163922
15-07-2021;7;538,4872013;43,5306;221,0782337;827,9409;29,71240209
15-07-2021;8;576,0032177;43,4528;218,0745959;1121,4021;92,16661331
15-07-2021;9;578,0923779;42,7344;217,5931146;1081,963;1102,112564
15-07-2021;10;518,3075783;42,2651;217,5844344;1011,6604;2230,763762
15-07-2021;11;514,0441445;41,6436;218,015611;1089,4153;2561,109773
15-07-2021;12;704,2782307;41,1882;219,2065202;930,342;2669,346896
15-07-2021;13;839,6226276;40,7029;213,3512547;875,1976;2771,5727
