Fecha;Hora;"Demanda
[MW]"
18-06-2021;17;10167
18-06-2021;18;10074
18-06-2021;19;10185
18-06-2021;20;10299
18-06-2021;21;10151
18-06-2021;22;10001
18-06-2021;23;10029
18-06-2021;24;9783
19-06-2021;1;9346
19-06-2021;2;8882
19-06-2021;3;8529
19-06-2021;4;8361
19-06-2021;5;8291
19-06-2021;6;8265
19-06-2021;7;8305
19-06-2021;8;8427
19-06-2021;9;8626
19-06-2021;10;9077
19-06-2021;11;9554
19-06-2021;12;9707
19-06-2021;13;9673
19-06-2021;14;9684
19-06-2021;15;9580
19-06-2021;16;9373
19-06-2021;17;9336
19-06-2021;18;9552
19-06-2021;19;10186
19-06-2021;20;10353
19-06-2021;21;10258
19-06-2021;22;10191
19-06-2021;23;9915
19-06-2021;24;9513
20-06-2021;1;9022
20-06-2021;2;8551
20-06-2021;3;8218
20-06-2021;4;8029
20-06-2021;5;7896
20-06-2021;6;7844
20-06-2021;7;7844
20-06-2021;8;7857
20-06-2021;9;7859
20-06-2021;10;8348
20-06-2021;11;8869
20-06-2021;12;8995
20-06-2021;13;9099
20-06-2021;14;9175
20-06-2021;15;9045
20-06-2021;16;8953
20-06-2021;17;8955
20-06-2021;18;9278
20-06-2021;19;9916
20-06-2021;20;10021
20-06-2021;21;10011
20-06-2021;22;10054
20-06-2021;23;9831
20-06-2021;24;9494
21-06-2021;1;8978
21-06-2021;2;8506
21-06-2021;3;8177
21-06-2021;4;8027
21-06-2021;5;7928
21-06-2021;6;7937
21-06-2021;7;8005
21-06-2021;8;8123
21-06-2021;9;8252
21-06-2021;10;8694
21-06-2021;11;9121
21-06-2021;12;9354
21-06-2021;13;9463
21-06-2021;14;9577
21-06-2021;15;9534
21-06-2021;16;9453
21-06-2021;17;9449
21-06-2021;18;9719
21-06-2021;19;10264
21-06-2021;20;10409
21-06-2021;21;10312
21-06-2021;22;10264
21-06-2021;23;9916
21-06-2021;24;9415
22-06-2021;1;8964
22-06-2021;2;8498
22-06-2021;3;8225
22-06-2021;4;8069
22-06-2021;5;8037
22-06-2021;6;8122
22-06-2021;7;8557
22-06-2021;8;9140
22-06-2021;9;9887
22-06-2021;10;10498
22-06-2021;11;10569
22-06-2021;12;10735
22-06-2021;13;10653
22-06-2021;14;10602
22-06-2021;15;10682
22-06-2021;16;10569
22-06-2021;17;10501
22-06-2021;18;10312
22-06-2021;19;10493
22-06-2021;20;10499
22-06-2021;21;10310
22-06-2021;22;10220
22-06-2021;23;10106
22-06-2021;24;9740
23-06-2021;1;9220
23-06-2021;2;8694
23-06-2021;3;8438
23-06-2021;4;8287
23-06-2021;5;8211
23-06-2021;6;8263
23-06-2021;7;8495
23-06-2021;8;9061
23-06-2021;9;9780
23-06-2021;10;10453
23-06-2021;11;10803
23-06-2021;12;10981
23-06-2021;13;10846
23-06-2021;14;10776
23-06-2021;15;10830
23-06-2021;16;10805
23-06-2021;17;10693
23-06-2021;18;10467
23-06-2021;19;10458
23-06-2021;20;10499
23-06-2021;21;10353
23-06-2021;22;10198
23-06-2021;23;10134
23-06-2021;24;9622
24-06-2021;1;9237
24-06-2021;2;8709
24-06-2021;3;8450
24-06-2021;4;8290
24-06-2021;5;8240
24-06-2021;6;8319
24-06-2021;7;8546
24-06-2021;8;9054
24-06-2021;9;9751
24-06-2021;10;10422
24-06-2021;11;10709
24-06-2021;12;10860
24-06-2021;13;10892
24-06-2021;14;10871
24-06-2021;15;10922
24-06-2021;16;10857
24-06-2021;17;10973
24-06-2021;18;10734
24-06-2021;19;10623
24-06-2021;20;10611
24-06-2021;21;10345
24-06-2021;22;10186
24-06-2021;23;10243
24-06-2021;24;9949
25-06-2021;1;9411
25-06-2021;2;8884
25-06-2021;3;8557
25-06-2021;4;8359
25-06-2021;5;8324
25-06-2021;6;8381
25-06-2021;7;8647
25-06-2021;8;9235
25-06-2021;9;10056
25-06-2021;10;10719
25-06-2021;11;11076
25-06-2021;12;11157
25-06-2021;13;11186
25-06-2021;14;11216
25-06-2021;15;11238
25-06-2021;16;11073
25-06-2021;17;10934
25-06-2021;18;10607
25-06-2021;19;10751
25-06-2021;20;10704
25-06-2021;21;10539
25-06-2021;22;10373
25-06-2021;23;10391
25-06-2021;24;10120
26-06-2021;1;9533
26-06-2021;2;9001
26-06-2021;3;8662
26-06-2021;4;8422
26-06-2021;5;8329
26-06-2021;6;8290
26-06-2021;7;8337
26-06-2021;8;8501
26-06-2021;9;8752
26-06-2021;10;9281
26-06-2021;11;9728
26-06-2021;12;9980
26-06-2021;13;9976
26-06-2021;14;9964
26-06-2021;15;9979
26-06-2021;16;9863
26-06-2021;17;9838
26-06-2021;18;10039
26-06-2021;19;10759
26-06-2021;20;10931
26-06-2021;21;10791
26-06-2021;22;10735
26-06-2021;23;10437
26-06-2021;24;9949
27-06-2021;1;9457
27-06-2021;2;8796
27-06-2021;3;8370
27-06-2021;4;8125
27-06-2021;5;8024
27-06-2021;6;8011
27-06-2021;7;8001
27-06-2021;8;8036
27-06-2021;9;8222
27-06-2021;10;8525
27-06-2021;11;8982
27-06-2021;12;9231
27-06-2021;13;9319
27-06-2021;14;9414
27-06-2021;15;9311
27-06-2021;16;9150
27-06-2021;17;9168
27-06-2021;18;9605
27-06-2021;19;10522
27-06-2021;20;10629
27-06-2021;21;10669
27-06-2021;22;10652
27-06-2021;23;10303
27-06-2021;24;9864
28-06-2021;1;9324
28-06-2021;2;8776
28-06-2021;3;8392
28-06-2021;4;8126
28-06-2021;5;8060
28-06-2021;6;8016
28-06-2021;7;8088
28-06-2021;8;8191
28-06-2021;9;8375
28-06-2021;10;8814
28-06-2021;11;9304
28-06-2021;12;9527
28-06-2021;13;9705
28-06-2021;14;9723
28-06-2021;15;9698
28-06-2021;16;9536
28-06-2021;17;9449
28-06-2021;18;9720
28-06-2021;19;10595
28-06-2021;20;10838
28-06-2021;21;10828
28-06-2021;22;10723
28-06-2021;23;10372
28-06-2021;24;9865
29-06-2021;1;9256
29-06-2021;2;8684
29-06-2021;3;8320
29-06-2021;4;8201
29-06-2021;5;8151
29-06-2021;6;8289
29-06-2021;7;8697
29-06-2021;8;9252
29-06-2021;9;10097
29-06-2021;10;10842
29-06-2021;11;11113
29-06-2021;12;11100
29-06-2021;13;10901
29-06-2021;14;10762
29-06-2021;15;10678
29-06-2021;16;10712
29-06-2021;17;10641
29-06-2021;18;10497
29-06-2021;19;10558
29-06-2021;20;10612
29-06-2021;21;10543
29-06-2021;22;10486
29-06-2021;23;10413
29-06-2021;24;9951
30-06-2021;1;9493
30-06-2021;2;8967
30-06-2021;3;8606
30-06-2021;4;8475
30-06-2021;5;8404
30-06-2021;6;8426
30-06-2021;7;8788
30-06-2021;8;9381
30-06-2021;9;10142
30-06-2021;10;10839
30-06-2021;11;11084
30-06-2021;12;11131
30-06-2021;13;11040
30-06-2021;14;10987
30-06-2021;15;10932
30-06-2021;16;10942
30-06-2021;17;10900
30-06-2021;18;10650
30-06-2021;19;10608
30-06-2021;20;10744
30-06-2021;21;10560
30-06-2021;22;10446
30-06-2021;23;10420
30-06-2021;24;10084
01-07-2021;1;9235
01-07-2021;2;8907
01-07-2021;3;8576
01-07-2021;4;8416
01-07-2021;5;8350
01-07-2021;6;8381
01-07-2021;7;8773
01-07-2021;8;9329
01-07-2021;9;10033
01-07-2021;10;10697
01-07-2021;11;10822
01-07-2021;12;10822
01-07-2021;13;10771
01-07-2021;14;10683
01-07-2021;15;10592
01-07-2021;16;10558
01-07-2021;17;10478
01-07-2021;18;10351
01-07-2021;19;10465
01-07-2021;20;10632
01-07-2021;21;10583
01-07-2021;22;10542
01-07-2021;23;10504
01-07-2021;24;10198
02-07-2021;1;9589
02-07-2021;2;9006
02-07-2021;3;8674
02-07-2021;4;8476
02-07-2021;5;8478
02-07-2021;6;8556
02-07-2021;7;8862
02-07-2021;8;9362
02-07-2021;9;10106
02-07-2021;10;10751
02-07-2021;11;10902
02-07-2021;12;10802
02-07-2021;13;10612
02-07-2021;14;10501
02-07-2021;15;10484
02-07-2021;16;10391
02-07-2021;17;10301
02-07-2021;18;10090
02-07-2021;19;10353
02-07-2021;20;10520
02-07-2021;21;10337
02-07-2021;22;10111
02-07-2021;23;10348
02-07-2021;24;10172
03-07-2021;1;9640
03-07-2021;2;9121
03-07-2021;3;8733
03-07-2021;4;8480
03-07-2021;5;8366
03-07-2021;6;8325
03-07-2021;7;8402
03-07-2021;8;8509
03-07-2021;9;8642
03-07-2021;10;9184
03-07-2021;11;9519
03-07-2021;12;9652
03-07-2021;13;9653
03-07-2021;14;9635
03-07-2021;15;9588
03-07-2021;16;9489
03-07-2021;17;9471
03-07-2021;18;9661
03-07-2021;19;10313
03-07-2021;20;10502
03-07-2021;21;10433
03-07-2021;22;10282
03-07-2021;23;10056
03-07-2021;24;9702
04-07-2021;1;9153
04-07-2021;2;8664
04-07-2021;3;8287
04-07-2021;4;8043
04-07-2021;5;7933
04-07-2021;6;7858
04-07-2021;7;7860
04-07-2021;8;7884
04-07-2021;9;7907
04-07-2021;10;8376
04-07-2021;11;8810
04-07-2021;12;9019
04-07-2021;13;9113
04-07-2021;14;9271
04-07-2021;15;9264
04-07-2021;16;9181
04-07-2021;17;9208
04-07-2021;18;9420
04-07-2021;19;10179
04-07-2021;20;10459
04-07-2021;21;10504
04-07-2021;22;10491
04-07-2021;23;10150
04-07-2021;24;9630
05-07-2021;1;9114
05-07-2021;2;8685
05-07-2021;3;8369
05-07-2021;4;8168
05-07-2021;5;8121
05-07-2021;6;8213
05-07-2021;7;8644
05-07-2021;8;9326
05-07-2021;9;10136
05-07-2021;10;10893
05-07-2021;11;11070
05-07-2021;12;11103
05-07-2021;13;10976
05-07-2021;14;10906
05-07-2021;15;10872
05-07-2021;16;10783
05-07-2021;17;10726
05-07-2021;18;10499
05-07-2021;19;10514
05-07-2021;20;10636
05-07-2021;21;10593
05-07-2021;22;10490
05-07-2021;23;10418
05-07-2021;24;10010
06-07-2021;1;9379
06-07-2021;2;8867
06-07-2021;3;8546
06-07-2021;4;8406
06-07-2021;5;8319
06-07-2021;6;8346
06-07-2021;7;8686
06-07-2021;8;9355
06-07-2021;9;10224
06-07-2021;10;10920
06-07-2021;11;11205
06-07-2021;12;11186
06-07-2021;13;11002
06-07-2021;14;10960
06-07-2021;15;10880
06-07-2021;16;10821
06-07-2021;17;10663
06-07-2021;18;10406
06-07-2021;19;10567
06-07-2021;20;10676
06-07-2021;21;10547
06-07-2021;22;10357
06-07-2021;23;10332
06-07-2021;24;10078
07-07-2021;1;9379
07-07-2021;2;8784
07-07-2021;3;8472
07-07-2021;4;8300
07-07-2021;5;8242
07-07-2021;6;8330
07-07-2021;7;8715
07-07-2021;8;9282
07-07-2021;9;10000
07-07-2021;10;10521
07-07-2021;11;10735
07-07-2021;12;10670
07-07-2021;13;10578
07-07-2021;14;10478
07-07-2021;15;10349
07-07-2021;16;10262
07-07-2021;17;10259
07-07-2021;18;10024
07-07-2021;19;10143
07-07-2021;20;10302
07-07-2021;21;10261
07-07-2021;22;10211
07-07-2021;23;10212
07-07-2021;24;9883
08-07-2021;1;9331
08-07-2021;2;8770
08-07-2021;3;8416
08-07-2021;4;8245
08-07-2021;5;8189
08-07-2021;6;8274
08-07-2021;7;8612
08-07-2021;8;9191
08-07-2021;9;9894
08-07-2021;10;10447
08-07-2021;11;10662
08-07-2021;12;10627
08-07-2021;13;10480
08-07-2021;14;10290
08-07-2021;15;10240
08-07-2021;16;10181
08-07-2021;17;10211
08-07-2021;18;10055
08-07-2021;19;10096
08-07-2021;20;10188
08-07-2021;21;10118
08-07-2021;22;10074
08-07-2021;23;10083
08-07-2021;24;9886
09-07-2021;1;9281
09-07-2021;2;8733
09-07-2021;3;8465
09-07-2021;4;8335
09-07-2021;5;8290
09-07-2021;6;8373
09-07-2021;7;8747
09-07-2021;8;9277
09-07-2021;9;9915
09-07-2021;10;10471
09-07-2021;11;10786
09-07-2021;12;10874
09-07-2021;13;10807
09-07-2021;14;10753
09-07-2021;15;10756
09-07-2021;16;10697
09-07-2021;17;10559
09-07-2021;18;10271
09-07-2021;19;10295
09-07-2021;20;10384
09-07-2021;21;10259
09-07-2021;22;10169
09-07-2021;23;10242
09-07-2021;24;10056
10-07-2021;1;9520
10-07-2021;2;8994
10-07-2021;3;8636
10-07-2021;4;8435
10-07-2021;5;8341
10-07-2021;6;8307
10-07-2021;7;8384
10-07-2021;8;8524
10-07-2021;9;8767
10-07-2021;10;9247
10-07-2021;11;9611
10-07-2021;12;9682
10-07-2021;13;9728
10-07-2021;14;9676
10-07-2021;15;9477
10-07-2021;16;9452
10-07-2021;17;9453
10-07-2021;18;9610
10-07-2021;19;10251
10-07-2021;20;10470
10-07-2021;21;10414
10-07-2021;22;10312
10-07-2021;23;10103
10-07-2021;24;9727
11-07-2021;1;9050
11-07-2021;2;8679
11-07-2021;3;8344
11-07-2021;4;8116
11-07-2021;5;8008
11-07-2021;6;7957
11-07-2021;7;7962
11-07-2021;8;8021
11-07-2021;9;8031
11-07-2021;10;8522
11-07-2021;11;8980
11-07-2021;12;9188
11-07-2021;13;9247
11-07-2021;14;9334
11-07-2021;15;9258
11-07-2021;16;9099
11-07-2021;17;9148
11-07-2021;18;9390
11-07-2021;19;10230
11-07-2021;20;10467
11-07-2021;21;10505
11-07-2021;22;10484
11-07-2021;23;10107
11-07-2021;24;9574
12-07-2021;1;9015
12-07-2021;2;8549
12-07-2021;3;8240
12-07-2021;4;8089
12-07-2021;5;8067
12-07-2021;6;8143
12-07-2021;7;8463
12-07-2021;8;9020
12-07-2021;9;9839
12-07-2021;10;10538
12-07-2021;11;10988
12-07-2021;12;11232
12-07-2021;13;11229
12-07-2021;14;11242
12-07-2021;15;11192
12-07-2021;16;11143
12-07-2021;17;11193
12-07-2021;18;10733
12-07-2021;19;10717
12-07-2021;20;10859
12-07-2021;21;10790
12-07-2021;22;10666
12-07-2021;23;10591
12-07-2021;24;10187
13-07-2021;1;9583
13-07-2021;2;8999
13-07-2021;3;8629
13-07-2021;4;8429
13-07-2021;5;8400
13-07-2021;6;8491
13-07-2021;7;8742
13-07-2021;8;9289
13-07-2021;9;10113
13-07-2021;10;10750
13-07-2021;11;10964
13-07-2021;12;10969
13-07-2021;13;10851
13-07-2021;14;10765
13-07-2021;15;10629
13-07-2021;16;10608
13-07-2021;17;10561
13-07-2021;18;10357
13-07-2021;19;10496
13-07-2021;20;10675
13-07-2021;21;10670
13-07-2021;22;10584
13-07-2021;23;10533
13-07-2021;24;9764
14-07-2021;1;9473
14-07-2021;2;8867
14-07-2021;3;8532
14-07-2021;4;8323
14-07-2021;5;8247
14-07-2021;6;8365
14-07-2021;7;8693
14-07-2021;8;9163
14-07-2021;9;9963
14-07-2021;10;10712
14-07-2021;11;10948
14-07-2021;12;10988
14-07-2021;13;10926
14-07-2021;14;10732
14-07-2021;15;10733
14-07-2021;16;10663
14-07-2021;17;10570
14-07-2021;18;10360
14-07-2021;19;10518
14-07-2021;20;10748
14-07-2021;21;10578
14-07-2021;22;10651
14-07-2021;23;10629
14-07-2021;24;10278
15-07-2021;1;9668
15-07-2021;2;9073
15-07-2021;3;8655
15-07-2021;4;8500
15-07-2021;5;8396
15-07-2021;6;8513
15-07-2021;7;8843
15-07-2021;8;9430
15-07-2021;9;10134
15-07-2021;10;10801
15-07-2021;11;11053
15-07-2021;12;10999
15-07-2021;13;10794
15-07-2021;14;10653
15-07-2021;15;10541
15-07-2021;16;10384
15-07-2021;17;10224
15-07-2021;18;10057
15-07-2021;19;10204
15-07-2021;20;10339
15-07-2021;21;10287
15-07-2021;22;10238
15-07-2021;23;10289
15-07-2021;24;10029
16-07-2021;1;9496
16-07-2021;2;8996
16-07-2021;3;8592
16-07-2021;4;8358
16-07-2021;5;8225
16-07-2021;6;8209
16-07-2021;7;8258
16-07-2021;8;8298
16-07-2021;9;8468
16-07-2021;10;9017
16-07-2021;11;9436
16-07-2021;12;9538
16-07-2021;13;9554
16-07-2021;14;9506
16-07-2021;15;9393
16-07-2021;16;9263
16-07-2021;17;9245
16-07-2021;18;9417
16-07-2021;19;10089
16-07-2021;20;10302
16-07-2021;21;10303
16-07-2021;22;10312
16-07-2021;23;10125
16-07-2021;24;9706
17-07-2021;1;9280
17-07-2021;2;8779
17-07-2021;3;8328
17-07-2021;4;8103
17-07-2021;5;8046
17-07-2021;6;8037
17-07-2021;7;8132
17-07-2021;8;8286
17-07-2021;9;8451
17-07-2021;10;8902
17-07-2021;11;9217
17-07-2021;12;9298
17-07-2021;13;9269
17-07-2021;14;9230
17-07-2021;15;9083
17-07-2021;16;8944
17-07-2021;17;8942
17-07-2021;18;9171
17-07-2021;19;9870
17-07-2021;20;10085
17-07-2021;21;10060
17-07-2021;22;10074
17-07-2021;23;9879
17-07-2021;24;9427
18-07-2021;1;9008
18-07-2021;2;8443
18-07-2021;3;8086
18-07-2021;4;7831
18-07-2021;5;7700
18-07-2021;6;7671
18-07-2021;7;7680
18-07-2021;8;7699
18-07-2021;9;7727
18-07-2021;10;8144
18-07-2021;11;8536
18-07-2021;12;8698
18-07-2021;13;8704
18-07-2021;14;8739
18-07-2021;15;8642
18-07-2021;16;8497
18-07-2021;17;8498
18-07-2021;18;8805
18-07-2021;19;9616
18-07-2021;20;10004
18-07-2021;21;10134
18-07-2021;22;10120
18-07-2021;23;9804
18-07-2021;24;9370
19-07-2021;1;8844
19-07-2021;2;8381
19-07-2021;3;8125
19-07-2021;4;7973
19-07-2021;5;7932
19-07-2021;6;8023
19-07-2021;7;8378
19-07-2021;8;8944
19-07-2021;9;9681
19-07-2021;10;10229
19-07-2021;11;10473
19-07-2021;12;10544
19-07-2021;13;10496
19-07-2021;14;10405
19-07-2021;15;10240
19-07-2021;16;10080
19-07-2021;17;9913
19-07-2021;18;9807
19-07-2021;19;10014
19-07-2021;20;10304
19-07-2021;21;10407
19-07-2021;22;10350
19-07-2021;23;10295
19-07-2021;24;10018
20-07-2021;1;9433
20-07-2021;2;8915
20-07-2021;3;8595
20-07-2021;4;8427
20-07-2021;5;8381
20-07-2021;6;8456
20-07-2021;7;8762
20-07-2021;8;9259
20-07-2021;9;9937
20-07-2021;10;10410
20-07-2021;11;10621
20-07-2021;12;10620
20-07-2021;13;10477
20-07-2021;14;10432
20-07-2021;15;10308
20-07-2021;16;10217
20-07-2021;17;10151
20-07-2021;18;9797
20-07-2021;19;10119
20-07-2021;20;10229
20-07-2021;21;10064
20-07-2021;22;9925
20-07-2021;23;9973
20-07-2021;24;9758
21-07-2021;1;9222
21-07-2021;2;8686
21-07-2021;3;8410
21-07-2021;4;8221
21-07-2021;5;8137
21-07-2021;6;8238
21-07-2021;7;8484
21-07-2021;8;8967
21-07-2021;9;9606
21-07-2021;10;9984
21-07-2021;11;10150
21-07-2021;12;10176
21-07-2021;13;10102
21-07-2021;14;10047
21-07-2021;15;10029
21-07-2021;16;9970
21-07-2021;17;9914
21-07-2021;18;9519
21-07-2021;19;9665
21-07-2021;20;9319
21-07-2021;21;9268
21-07-2021;22;9146
21-07-2021;23;9176
21-07-2021;24;8989
22-07-2021;1;9019
22-07-2021;2;8600
22-07-2021;3;8310
22-07-2021;4;8212
22-07-2021;5;8201
22-07-2021;6;8237
22-07-2021;7;8593
22-07-2021;8;9032
22-07-2021;9;9691
22-07-2021;10;10184
22-07-2021;11;10375
22-07-2021;12;10390
22-07-2021;13;10301
22-07-2021;14;10252
22-07-2021;15;10171
22-07-2021;16;10136
22-07-2021;17;9991
22-07-2021;18;9554
22-07-2021;19;9824
22-07-2021;20;9954
22-07-2021;21;9882
22-07-2021;22;9862
22-07-2021;23;9831
22-07-2021;24;9294
23-07-2021;1;9254
23-07-2021;2;8775
23-07-2021;3;8465
23-07-2021;4;8299
23-07-2021;5;8287
23-07-2021;6;8380
23-07-2021;7;8611
23-07-2021;8;9112
23-07-2021;9;9791
23-07-2021;10;10301
23-07-2021;11;10535
23-07-2021;12;10574
23-07-2021;13;10483
23-07-2021;14;10385
23-07-2021;15;10328
23-07-2021;16;10290
23-07-2021;17;10127
23-07-2021;18;9713
23-07-2021;19;9935
23-07-2021;20;10118
23-07-2021;21;10021
23-07-2021;22;9994
23-07-2021;23;10054
23-07-2021;24;9974
24-07-2021;1;9494
24-07-2021;2;8956
24-07-2021;3;8616
24-07-2021;4;8418
24-07-2021;5;8336
24-07-2021;6;8275
24-07-2021;7;8332
24-07-2021;8;8536
24-07-2021;9;8893
24-07-2021;10;9323
24-07-2021;11;9802
24-07-2021;12;10079
24-07-2021;13;10162
24-07-2021;14;10153
24-07-2021;15;10142
24-07-2021;16;9952
24-07-2021;17;9789
24-07-2021;18;9760
24-07-2021;19;10334
24-07-2021;20;10471
24-07-2021;21;10406
24-07-2021;22;10373
24-07-2021;23;10100
24-07-2021;24;9789
25-07-2021;1;9247
25-07-2021;2;8811
25-07-2021;3;8407
25-07-2021;4;8156
25-07-2021;5;8021
25-07-2021;6;7943
25-07-2021;7;7985
25-07-2021;8;8010
25-07-2021;9;8102
25-07-2021;10;8546
25-07-2021;11;8824
25-07-2021;12;9064
25-07-2021;13;9180
25-07-2021;14;9260
25-07-2021;15;9209
25-07-2021;16;9095
25-07-2021;17;9112
25-07-2021;18;9393
25-07-2021;19;10077
25-07-2021;20;10356
25-07-2021;21;10434
25-07-2021;22;10454
25-07-2021;23;10038
25-07-2021;24;9577
26-07-2021;1;9021
26-07-2021;2;8574
26-07-2021;3;8301
26-07-2021;4;8174
26-07-2021;5;8143
26-07-2021;6;8186
26-07-2021;7;8565
26-07-2021;8;9134
26-07-2021;9;9902
26-07-2021;10;10684
26-07-2021;11;10969
26-07-2021;12;10945
26-07-2021;13;10850
26-07-2021;14;10739
26-07-2021;15;10595
26-07-2021;16;10452
26-07-2021;17;10442
26-07-2021;18;10193
26-07-2021;19;10375
26-07-2021;20;10660
26-07-2021;21;10624
26-07-2021;22;10483
26-07-2021;23;10423
26-07-2021;24;10049
27-07-2021;1;9485
27-07-2021;2;8965
27-07-2021;3;8647
27-07-2021;4;8504
27-07-2021;5;8487
27-07-2021;6;8566
27-07-2021;7;8951
27-07-2021;8;9493
27-07-2021;9;10238
27-07-2021;10;10801
27-07-2021;11;11044
27-07-2021;12;10946
27-07-2021;13;10779
27-07-2021;14;10606
27-07-2021;15;10475
27-07-2021;16;10348
27-07-2021;17;10296
27-07-2021;18;10081
27-07-2021;19;10268
27-07-2021;20;10483
27-07-2021;21;10421
27-07-2021;22;10452
27-07-2021;23;10442
27-07-2021;24;10043
28-07-2021;1;9362
28-07-2021;2;8833
28-07-2021;3;8560
28-07-2021;4;8422
28-07-2021;5;8393
28-07-2021;6;8497
28-07-2021;7;8844
28-07-2021;8;9460
28-07-2021;9;10237
28-07-2021;10;10860
28-07-2021;11;10995
28-07-2021;12;10847
28-07-2021;13;10616
28-07-2021;14;10433
28-07-2021;15;10295
28-07-2021;16;10263
28-07-2021;17;10196
28-07-2021;18;9748
28-07-2021;19;9983
28-07-2021;20;10449
28-07-2021;21;10393
28-07-2021;22;10357
28-07-2021;23;10365
28-07-2021;24;9705
29-07-2021;1;9471
29-07-2021;2;8925
29-07-2021;3;8647
29-07-2021;4;8408
29-07-2021;5;8400
29-07-2021;6;8494
29-07-2021;7;8857
29-07-2021;8;9437
29-07-2021;9;10240
29-07-2021;10;10694
29-07-2021;11;10761
29-07-2021;12;10670
29-07-2021;13;10489
29-07-2021;14;10357
29-07-2021;15;10179
29-07-2021;16;10092
29-07-2021;17;10108
29-07-2021;18;9770
29-07-2021;19;9928
29-07-2021;20;10209
29-07-2021;21;10223
29-07-2021;22;10153
29-07-2021;23;10134
29-07-2021;24;9900
30-07-2021;1;9365
30-07-2021;2;8829
30-07-2021;3;8543
30-07-2021;4;8395
30-07-2021;5;8359
30-07-2021;6;8402
30-07-2021;7;8789
30-07-2021;8;9375
30-07-2021;9;10100
30-07-2021;10;10575
30-07-2021;11;10846
30-07-2021;12;10851
30-07-2021;13;10733
30-07-2021;14;10493
30-07-2021;15;10418
30-07-2021;16;10264
30-07-2021;17;10147
30-07-2021;18;9801
30-07-2021;19;9929
30-07-2021;20;10079
30-07-2021;21;10075
30-07-2021;22;10051
30-07-2021;23;10121
30-07-2021;24;9970
31-07-2021;1;9477
31-07-2021;2;8988
31-07-2021;3;8527
31-07-2021;4;8363
31-07-2021;5;8257
31-07-2021;6;8285
31-07-2021;7;8360
31-07-2021;8;8452
31-07-2021;9;8735
31-07-2021;10;9242
31-07-2021;11;9642
31-07-2021;12;9689
31-07-2021;13;9584
31-07-2021;14;9457
31-07-2021;15;9307
31-07-2021;16;9153
31-07-2021;17;9018
31-07-2021;18;9024
31-07-2021;19;9658
31-07-2021;20;9936
31-07-2021;21;9974
31-07-2021;22;9943
31-07-2021;23;9730
31-07-2021;24;9391
01-08-2021;1;8971
01-08-2021;2;8262
01-08-2021;3;8143
01-08-2021;4;7938
01-08-2021;5;7809
01-08-2021;6;7754
01-08-2021;7;7759
01-08-2021;8;7718
01-08-2021;9;7773
01-08-2021;10;8164
01-08-2021;11;8497
01-08-2021;12;8634
01-08-2021;13;8653
01-08-2021;14;8729
01-08-2021;15;8643
01-08-2021;16;8489
01-08-2021;17;8514
01-08-2021;18;8763
01-08-2021;19;9430
01-08-2021;20;9812
01-08-2021;21;9904
01-08-2021;22;9886
01-08-2021;23;9580
01-08-2021;24;9069
02-08-2021;1;8671
02-08-2021;2;8232
02-08-2021;3;7908
02-08-2021;4;7779
02-08-2021;5;7731
02-08-2021;6;7793
02-08-2021;7;8225
02-08-2021;8;8840
02-08-2021;9;9504
02-08-2021;10;10067
02-08-2021;11;10118
02-08-2021;12;10066
02-08-2021;13;10030
02-08-2021;14;10018
02-08-2021;15;9910
02-08-2021;16;9840
02-08-2021;17;9809
02-08-2021;18;9682
02-08-2021;19;9980
02-08-2021;20;10159
02-08-2021;21;10143
02-08-2021;22;10085
02-08-2021;23;9799
02-08-2021;24;9340
03-08-2021;1;8810
03-08-2021;2;8365
03-08-2021;3;8147
03-08-2021;4;8066
03-08-2021;5;8103
03-08-2021;6;8207
03-08-2021;7;8595
03-08-2021;8;9087
03-08-2021;9;9771
03-08-2021;10;10333
03-08-2021;11;10429
03-08-2021;12;10402
03-08-2021;13;10247
03-08-2021;14;10135
03-08-2021;15;10036
03-08-2021;16;9968
03-08-2021;17;9858
03-08-2021;18;9717
03-08-2021;19;10149
03-08-2021;20;10460
03-08-2021;21;10329
03-08-2021;22;10253
03-08-2021;23;9949
03-08-2021;24;9502
04-08-2021;1;8952
04-08-2021;2;8554
04-08-2021;3;8272
04-08-2021;4;8162
04-08-2021;5;8078
04-08-2021;6;8168
04-08-2021;7;8533
04-08-2021;8;9078
04-08-2021;9;9721
04-08-2021;10;10212
04-08-2021;11;10373
04-08-2021;12;10343
04-08-2021;13;10194
04-08-2021;14;10114
04-08-2021;15;10052
04-08-2021;16;9878
04-08-2021;17;9868
04-08-2021;18;9893
04-08-2021;19;10237
04-08-2021;20;10552
04-08-2021;21;10409
04-08-2021;22;10266
04-08-2021;23;9933
04-08-2021;24;9522
05-08-2021;1;8974
05-08-2021;2;8590
05-08-2021;3;8286
05-08-2021;4;8147
05-08-2021;5;8098
05-08-2021;6;8196
05-08-2021;7;8518
05-08-2021;8;9119
05-08-2021;9;9888
05-08-2021;10;10686
05-08-2021;11;10719
05-08-2021;12;10754
05-08-2021;13;10616
05-08-2021;14;10552
05-08-2021;15;10370
05-08-2021;16;10233
05-08-2021;17;10193
05-08-2021;18;10179
05-08-2021;19;10483
05-08-2021;20;10744
05-08-2021;21;10672
05-08-2021;22;10526
05-08-2021;23;10220
05-08-2021;24;9749
06-08-2021;1;9178
06-08-2021;2;8697
06-08-2021;3;8431
06-08-2021;4;8263
