Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW]
09-01-2021;1;9095;2728,5;6366,5
09-01-2021;2;8649;2594,7;6054,3
09-01-2021;3;8375;2512,5;5862,5
09-01-2021;4;8202;2460,6;5741,4
09-01-2021;5;8081;2424,3;5656,7
09-01-2021;6;7982;2394,6;5587,4
09-01-2021;7;7954;2386,2;5567,8
09-01-2021;8;7963;2388,9;5574,1
09-01-2021;9;8214;2464,2;5749,8
09-01-2021;10;8592;2577,6;6014,4
09-01-2021;11;8869;2660,7;6208,3
09-01-2021;12;9043;2712,9;6330,1
09-01-2021;13;9076;2722,8;6353,2
09-01-2021;14;9137;2741,1;6395,9
09-01-2021;15;9185;2755,5;6429,5
09-01-2021;16;9061;2718,3;6342,7
09-01-2021;17;8930;2679;6251
09-01-2021;18;8888;2666,4;6221,6
09-01-2021;19;8905;2671,5;6233,5
09-01-2021;20;8848;2654,4;6193,6
09-01-2021;21;8823;2646,9;6176,1
09-01-2021;22;9262;2778,6;6483,4
09-01-2021;23;9107;2732,1;6374,9
09-01-2021;24;8739;2621,7;6117,3
10-01-2021;1;8323;2496,9;5826,1
10-01-2021;2;7904;2371,2;5532,8
10-01-2021;3;7657;2297,1;5359,9
10-01-2021;4;7506;2251,8;5254,2
10-01-2021;5;7430;2229;5201
10-01-2021;6;7375;2212,5;5162,5
10-01-2021;7;7315;2194,5;5120,5
10-01-2021;8;7158;2147,4;5010,6
10-01-2021;9;7265;2179,5;5085,5
10-01-2021;10;7797;2339,1;5457,9
10-01-2021;11;8026;2407,8;5618,2
10-01-2021;12;8364;2509,2;5854,8
10-01-2021;13;8498;2549,4;5948,6
10-01-2021;14;8732;2619,6;6112,4
10-01-2021;15;8760;2628;6132
10-01-2021;16;8639;2591,7;6047,3
10-01-2021;17;8621;2586,3;6034,7
10-01-2021;18;8564;2569,2;5994,8
10-01-2021;19;8523;2556,9;5966,1
10-01-2021;20;8563;2568,9;5994,1
10-01-2021;21;8717;2615,1;6101,9
10-01-2021;22;9230;2769;6461
10-01-2021;23;9235;2770,5;6464,5
10-01-2021;24;8920;2676;6244
11-01-2021;1;8524;2557,2;5966,8
11-01-2021;2;8211;2463,3;5747,7
11-01-2021;3;7998;2399,4;5598,6
11-01-2021;4;7861;2358,3;5502,7
11-01-2021;5;7871;2361,3;5509,7
11-01-2021;6;7930;2379;5551
11-01-2021;7;8089;2426,7;5662,3
11-01-2021;8;8368;2510,4;5857,6
11-01-2021;9;9029;2708,7;6320,3
11-01-2021;10;9605;2881,5;6723,5
11-01-2021;11;9852;2955,6;6896,4
11-01-2021;12;9987;2996,1;6990,9
11-01-2021;13;10056;3016,8;7039,2
11-01-2021;14;10221;3066,3;7154,7
11-01-2021;15;10257;3077,1;7179,9
11-01-2021;16;10297;3089,1;7207,9
11-01-2021;17;10236;3070,8;7165,2
11-01-2021;18;10081;3024,3;7056,7
11-01-2021;19;9883;2964,9;6918,1
11-01-2021;20;9672;2901,6;6770,4
11-01-2021;21;9707;2912,1;6794,9
11-01-2021;22;10127;3038,1;7088,9
11-01-2021;23;10110;3033;7077
11-01-2021;24;9718;2915,4;6802,6
12-01-2021;1;9188;2756,4;6431,6
12-01-2021;2;8790;2637;6153
12-01-2021;3;8480;2544;5936
12-01-2021;4;8335;2500,5;5834,5
12-01-2021;5;8287;2486,1;5800,9
12-01-2021;6;8340;2502;5838
12-01-2021;7;8420;2526;5894
12-01-2021;8;8510;2553;5957
12-01-2021;9;9191;2757,3;6433,7
12-01-2021;10;9735;2920,5;6814,5
12-01-2021;11;9964;2989,2;6974,8
12-01-2021;12;10257;3077,1;7179,9
12-01-2021;13;10305;3091,5;7213,5
12-01-2021;14;10418;3125,4;7292,6
12-01-2021;15;10402;3120,6;7281,4
12-01-2021;16;10381;3114,3;7266,7
12-01-2021;17;10378;3113,4;7264,6
12-01-2021;18;10139;3041,7;7097,3
12-01-2021;19;9863;2958,9;6904,1
12-01-2021;20;9669;2900,7;6768,3
12-01-2021;21;9705;2911,5;6793,5
12-01-2021;22;10065;3019,5;7045,5
12-01-2021;23;10035;3010,5;7024,5
12-01-2021;24;9624;2887,2;6736,8
13-01-2021;1;9151;2745,3;6405,7
13-01-2021;2;8671;2601,3;6069,7
13-01-2021;3;8454;2536,2;5917,8
13-01-2021;4;8316;2494,8;5821,2
13-01-2021;5;8242;2472,6;5769,4
13-01-2021;6;8256;2476,8;5779,2
13-01-2021;7;8356;2506,8;5849,2
13-01-2021;8;8519;2555,7;5963,3
13-01-2021;9;9003;2700,9;6302,1
13-01-2021;10;9438;2831,4;6606,6
13-01-2021;11;9633;2889,9;6743,1
13-01-2021;12;9773;2931,9;6841,1
13-01-2021;13;9866;2959,8;6906,2
13-01-2021;14;10009;3002,7;7006,3
13-01-2021;15;10072;3021,6;7050,4
13-01-2021;16;10063;3018,9;7044,1
13-01-2021;17;9913;2973,9;6939,1
13-01-2021;18;9815;2944,5;6870,5
13-01-2021;19;9561;2868,3;6692,7
13-01-2021;20;9416;2824,8;6591,2
13-01-2021;21;9346;2803,8;6542,2
13-01-2021;22;9591;2877,3;6713,7
13-01-2021;23;9609;2882,7;6726,3
13-01-2021;24;9152;2745,6;6406,4
14-01-2021;1;8643;2592,9;6050,1
14-01-2021;2;8245;2473,5;5771,5
14-01-2021;3;7950;2385;5565
14-01-2021;4;7830;2349;5481
14-01-2021;5;7720;2316;5404
14-01-2021;6;7751;2325,3;5425,7
14-01-2021;7;7910;2373;5537
14-01-2021;8;8110;2433;5677
14-01-2021;9;8729;2618,7;6110,3
14-01-2021;10;9193;2757,9;6435,1
14-01-2021;11;9525;2857,5;6667,5
14-01-2021;12;9780;2934;6846
14-01-2021;13;9928;2978,4;6949,6
14-01-2021;14;9991;2997,3;6993,7
14-01-2021;15;10047;3014,1;7032,9
14-01-2021;16;10063;3018,9;7044,1
14-01-2021;17;10023;3006,9;7016,1
14-01-2021;18;9853;2955,9;6897,1
14-01-2021;19;9618;2885,4;6732,6
14-01-2021;20;9510;2853;6657
14-01-2021;21;9453;2835,9;6617,1
14-01-2021;22;9792;2937,6;6854,4
14-01-2021;23;9713;2913,9;6799,1
14-01-2021;24;9324;2797,2;6526,8
15-01-2021;1;8852;2655,6;6196,4
15-01-2021;2;8440;2532;5908
15-01-2021;3;8200;2460;5740
15-01-2021;4;8032;2409,6;5622,4
15-01-2021;5;7983;2394,9;5588,1
15-01-2021;6;8009;2402,7;5606,3
15-01-2021;7;8152;2445,6;5706,4
