Fecha;Hora;"Gx Eólica
[MW]";"Gx. Geotérmica
[MW]";"Gx Hidráulica Pasada
[MW]";"Gx Hidráulica Embalse
[MW]";"Gx Solar
[MW]";Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW];Produccion total;Condicion;Energia faltante [MW];Demanda No Renovable real [MW];Energia vertida
22-11-2020;1;1105,846305;34,9736;310,0920245;3032,34892;0;22-11-2020;1;8265;2479,46612;5785,420947;4483,26085;FALSO;;5785,420947;-2003,79473
22-11-2020;2;967,4140579;35,2229;307,9115931;2939,71346;0;22-11-2020;2;7928;2378,412034;5549,628078;4250,262011;FALSO;;5549,628078;-1871,849977
22-11-2020;3;789,8610536;35,8534;312,8174128;2826,28306;0;22-11-2020;3;7637;2291,138838;5345,990622;3964,814926;FALSO;;5345,990622;-1673,676088
22-11-2020;4;641,6573896;36,269;311,632639;2878,61584;0;22-11-2020;4;7447;2234,100318;5212,900743;3868,174869;FALSO;;5212,900743;-1634,07455
22-11-2020;5;574,2114718;36,2269;309,8827011;2856,07324;0;22-11-2020;5;7288;2186,446377;5101,708212;3776,394313;FALSO;;5101,708212;-1589,947936
22-11-2020;6;603,4837524;36,4301;309,7508993;2903,66806;0;22-11-2020;6;7253;2175,830481;5076,937789;3853,332812;FALSO;;5076,937789;-1677,502331
22-11-2020;7;621,8002464;36,687;310,6958328;3059,25434;6,482125367;22-11-2020;7;7180;2154,066386;5026,154901;4034,919545;FALSO;;5026,154901;-1880,853159
22-11-2020;8;542,543701;36,2444;308,4089081;2602,44928;634,8736975;22-11-2020;8;7052;2115,541573;4936,26367;4124,519987;FALSO;;4936,26367;-2008,978414
22-11-2020;9;422,5119325;25,2941;306,0295457;2243,05824;1732,368322;22-11-2020;9;7228;2168,396788;5059,592505;4729,26214;FALSO;;5059,592505;-2560,865352
22-11-2020;10;362,2721537;17,0041;300,2758908;2333,89756;2215,94889;22-11-2020;10;7615;2284,549757;5330,6161;5229,398595;FALSO;;5330,6161;-2944,848837
22-11-2020;11;443,8820939;24,9597;293,4338981;2134,86248;2661,655052;22-11-2020;11;7970;2391,108039;5579,252091;5558,793224;FALSO;;5579,252091;-3167,685185
22-11-2020;12;531,7243693;25,3009;293,7862886;2121,5977;2766,074483;22-11-2020;12;8136;2440,656216;5694,864505;5738,483741;FALSO;;5694,864505;-3297,827525
22-11-2020;13;539,6172846;17,7711;294,5227055;2197,9209;2779,802503;22-11-2020;13;8234;2470,103806;5763,575548;5829,634493;FALSO;;5763,575548;-3359,530687
22-11-2020;14;702,5251176;25,0701;294,4517832;2109,08332;2870,320461;22-11-2020;14;8460;2537,88519;5921,732111;6001,450782;FALSO;;5921,732111;-3463,565591
22-11-2020;15;762,1956532;26,1458;301,8233325;2219,32578;2825,897925;22-11-2020;15;8516;2554,912318;5961,462076;6135,388491;FALSO;;5961,462076;-3580,476172
22-11-2020;16;819,5494464;16,9405;302,1979559;2258,10132;2729,462565;22-11-2020;16;8410;2523,061074;5887,142506;6126,251787;FALSO;;5887,142506;-3603,190713
22-11-2020;17;878,5530902;15,8972;305,6808033;2244,76568;2644,584487;22-11-2020;17;8322;2496,51597;5825,203929;6089,481261;FALSO;;5825,203929;-3592,965291
22-11-2020;18;934,1953504;15,918;311,6337607;2298,04818;2427,412407;22-11-2020;18;8260;2477,939751;5781,859418;5987,207698;FALSO;;5781,859418;-3509,267948
22-11-2020;19;1213,643667;19,4982;295,7372877;2370,2876;1882,344603;22-11-2020;19;8256;2476,804586;5779,210701;5781,511358;FALSO;;5779,210701;-3304,706772
22-11-2020;20;1275,275954;30,9065;303,857375;2952,35656;571,4822069;22-11-2020;20;8349;2504,740537;5844,394585;5133,878596;FALSO;;5844,394585;-2629,138059
22-11-2020;21;1077,083986;30,7745;306,3425567;3070,31736;9,854848562;22-11-2020;21;8660;2598,094487;6062,22047;4494,373251;FALSO;;6062,22047;-1896,278764
22-11-2020;22;935,5131523;32,1828;310,1679144;3392,48284;0;22-11-2020;22;9165;2749,457152;6415,400021;4670,346707;FALSO;;6415,400021;-1920,889555
22-11-2020;23;918,6005282;32,2057;303,1729797;3257,50636;0;22-11-2020;23;8988;2696,273533;6291,30491;4511,485568;FALSO;;6291,30491;-1815,212035
22-11-2020;24;900,0499483;32,336;281,8773954;3069,4399;0;22-11-2020;24;8637;2591,235422;6046,215984;4283,703244;FALSO;;6046,215984;-1692,467822
23-11-2020;1;758,0416977;37,133;312,6588398;3113,52704;0;23-11-2020;1;8272;2481,470331;5790,09744;4221,360578;FALSO;;5790,09744;-1739,890246
23-11-2020;2;671,2499358;38,2016;303,4476808;3057,729;0;23-11-2020;2;7909;2372,746865;5536,409351;4070,628217;FALSO;;5536,409351;-1697,881352
23-11-2020;3;611,0280192;37,9973;299,1868814;3060,8843;0;23-11-2020;3;7748;2324,483922;5423,795818;4009,096501;FALSO;;5423,795818;-1684,612579
23-11-2020;4;566,815127;38,2422;293,9518264;2901,66396;0;23-11-2020;4;7651;2295,289461;5355,67541;3800,673113;FALSO;;5355,67541;-1505,383652
23-11-2020;5;414,1347906;38,5475;298,9313036;2809,59878;0;23-11-2020;5;7634;2290,27941;5343,985291;3561,212374;FALSO;;5343,985291;-1270,932964
23-11-2020;6;397,293291;39,0494;299,5454158;2768,544;0;23-11-2020;6;7696;2308,749565;5387,082319;3504,432107;FALSO;;5387,082319;-1195,682541
23-11-2020;7;362,8043226;38,7811;297,2173867;2976,12908;22,89012841;23-11-2020;7;7925;2377,440097;5547,360225;3697,822018;FALSO;;5547,360225;-1320,381921
23-11-2020;8;316,7819454;39,3446;292,2794346;2786,37576;640,8903274;23-11-2020;8;8207;2462,151527;5745,02023;4075,672067;FALSO;;5745,02023;-1613,52054
23-11-2020;9;308,9049943;35,4618;290,0757419;2720,61072;1907,339686;23-11-2020;9;8833;2649,828815;6182,933902;5262,392942;FALSO;;6182,933902;-2612,564127
23-11-2020;10;311,1185055;34,1831;289,4237201;2862,4875;2523,280393;23-11-2020;10;9394;2818,211082;6575,825857;6020,493219;FALSO;;6575,825857;-3202,282137
23-11-2020;11;383,3351744;31,5697;287,9105761;2804,8794;2757,231543;23-11-2020;11;9610;2883,100183;6727,23376;6264,926394;FALSO;;6727,23376;-3381,826211
23-11-2020;12;556,4348301;29,4445;288,1302537;2626,30562;2894,03862;23-11-2020;12;9740;2922,098138;6818,228988;6394,353824;FALSO;;6818,228988;-3472,255686
